V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_IT,Phi_NEXU[Gbps],method1_times[s],method1_peak_RAMs[MB],method1_results[Gbps],method2_time[s],method2_attempts,method2_peak_RAM[MB]
64,9,shift_quater,9.999999999999998,1.268292682926829,405.8536585365855,2.3780487804878048,1706.666666666667,"[1.2958133220672607, 0.5335361957550049, 0.8198635578155518, 0.7323989868164062]","[1.856832, 0.929176, 1.253944, 2.921776]","[405.8536585365854, 640.0000000000001, 320.00000000000006, 426.66666666666674]",1.3192527294158936,324,0.135328
64,9,shift_half,9.999999999999998,0.923076923076923,295.3846153846155,1.9471153846153846,1517.0370370370372,"[1.2870595455169678, 0.5815012454986572, 0.8053240776062012, 0.8065633773803711]","[1.856576, 0.98852, 1.24156, 3.042448]","[295.3846153846155, 320.00000000000006, 320.00000000000006, 320.00000000000006]",1.2514400482177734,324,0.122424
64,9,diagonal_1,10.0,1.9310344827586206,608.2758620689654,3.545258620689655,1715.7446808510638,"[1.2909824848175049, 0.5020523071289062, 0.6532526016235352, 0.6419169902801514]","[1.856504, 0.886632, 1.075944, 2.590648]","[608.2758620689654, 629.9999999999999, 419.99999999999994, 419.99999999999994]",1.410712480545044,362,0.136528
64,9,diagonal_quater,9.999999999999998,1.857142857142857,445.71428571428567,2.4665178571428568,1807.0588235294115,"[1.292832851409912, 0.5049996376037598, 0.6773355007171631, 0.7010180950164795]","[1.856504, 0.897728, 1.106104, 2.69388]","[445.7142857142856, 479.99999999999994, 426.66666666666663, 479.99999999999994]",1.4643323421478271,325,0.398456
81,10,uniform,10.0,6.5265677198247305,2643.259926529016,11.99625351503211,2203.4045239347715,"[2.3531782627105713, 0.8371353149414062, 0.8395848274230957, 0.9488382339477539]","[3.060992, 1.363928, 1.367784, 3.891496]","[2643.259926529016, 1596.2926829268283, 1363.4999999999984, 1558.2857142857133]",3.1536059379577637,577,0.19484
81,10,shift_1,10.0,1.0,405.0,2.109375,1920.0,"[2.2211787700653076, 1.0817105770111084, 1.409783124923706, 1.4172263145446777]","[3.06016, 1.579432, 2.008016, 5.20608]","[405.0, 405.0, 405.0, 405.0]",1.671236276626587,330,0.147448
81,10,shift_quater,10.000000000000004,1.0896898575020957,441.3243922883487,2.179379715004191,2025.0000000000007,"[2.220874547958374, 0.8430860042572021, 1.2021756172180176, 1.1189754009246826]","[3.060232, 1.370624, 1.696208, 4.211808]","[441.3243922883488, 450.00000000000006, 405.00000000000006, 450.00000000000006]",1.5581610202789307,312,0.142648
81,10,shift_half,10.0,1.25,506.25,2.1875,2314.285714285714,"[2.2130773067474365, 0.8418879508972168, 1.0903089046478271, 1.230837106704712]","[3.060488, 1.370464, 1.663072, 4.293552]","[506.25, 506.25, 506.25, 506.25]",2.151945114135742,405,0.181776
81,10,diagonal_1,10.0,1.894736842105263,757.8947368421051,3.848684210526316,1969.2307692307686,"[2.2261979579925537, 0.8692777156829834, 1.1668822765350342, 1.2474024295806885]","[3.060696, 1.40616, 1.75312, 4.42508]","[757.8947368421051, 799.9999999999999, 639.9999999999999, 799.9999999999999]",1.6912527084350586,325,0.161384
81,10,diagonal_quater,10.000000000000004,1.7894012388162426,543.9779766001377,2.628183069511356,2069.7872340425542,"[2.3653035163879395, 0.8368895053863525, 0.9792590141296387, 1.0873279571533203]","[3.060992, 1.365896, 1.548368, 4.15636]","[543.9779766001378, 675.5555555555558, 467.6923076923078, 675.5555555555558]",1.7718870639801025,347,0.164128
100,11,uniform,10.00000000000001,6.021784562127709,3613.070737276622,14.340693953047055,2519.453207150366,"[3.847212314605713, 1.3165514469146729, 1.409468412399292, 1.4836654663085938]","[5.330984, 2.263912, 2.272048, 6.121192]","[3613.070737276625, 2079.86111111111, 1559.8958333333342, 1815.1515151515152]",3.4885005950927734,490,0.192392
100,11,shift_1,10.000000000000002,0.8333333333333334,499.9999999999999,2.4218750000000004,2064.5161290322576,"[4.0764381885528564, 1.4601757526397705, 2.7416188716888428, 2.0250654220581055]","[5.331488, 2.439736, 3.701096, 7.421328]","[499.9999999999999, 499.9999999999999, 499.9999999999999, 499.9999999999999]",2.167097568511963,335,0.162144
100,11,shift_quater,10.000000000000002,0.8333333333333334,499.9999999999999,2.3437500000000004,2133.333333333333,"[3.842501401901245, 1.4923717975616455, 2.757561445236206, 2.047391176223755]","[5.33108, 2.480896, 3.704824, 7.46028]","[499.9999999999999, 499.9999999999999, 499.9999999999999, 499.9999999999999]",2.35966157913208,364,0.169064
100,11,shift_half,10.0,1.25,750.0,3.6328125,2064.516129032258,"[4.135369777679443, 1.5173015594482422, 2.8273050785064697, 2.0225181579589844]","[5.33108, 2.504, 3.779368, 7.401568]","[750.0, 1000.0, 480.0, 1000.0]",2.1776490211486816,337,0.162
100,11,diagonal_1,10.000000000000002,1.6666666666666667,989.9999999999998,4.375000000000001,2262.857142857142,"[3.83811092376709, 1.3311846256256104, 2.0051090717315674, 1.7420332431793213]","[5.330984, 2.278488, 2.943352, 6.89808]","[989.9999999999998, 989.9999999999998, 565.7142857142856, 791.9999999999998]",2.2277119159698486,335,0.157632
100,11,diagonal_quater,9.999999999999998,1.527777777777778,687.5,3.652343749999999,1882.3529411764707,"[3.836888551712036, 1.3736374378204346, 2.34932279586792, 1.9149112701416016]","[5.33108, 2.337312, 3.28968, 7.215088]","[687.4999999999999, 750.0, 710.5263157894736, 750.0]",2.0241665840148926,317,0.142744
